"id","gender","age_grp","wave","country","response","lower","upper","age"
18023,"female","20-30",16,"PH","No",20,30,21
18024,"female","20-30",16,"PH","Yes",20,30,24
18025,"female","20-30",16,"PH","Don't Know",20,30,20
18026,"female","20-30",16,"PH","No",20,30,24
18027,"female","20-30",16,"PH","Yes",20,30,23
18028,"female","20-30",16,"PH","No",20,30,25
18029,"female","20-30",16,"PH","Don't Know",20,30,30
18030,"female","20-30",16,"PH","Don't Know",20,30,27
18031,"female","20-30",16,"PH","Yes",20,30,25
18032,"female","20-30",16,"PH","Yes",20,30,21
18033,"female","20-30",16,"PH","Don't Know",20,30,30
18034,"female","20-30",16,"PH","No",20,30,24
18035,"female","20-30",16,"PH","No",20,30,20
18036,"female","20-30",16,"PH","Don't Know",20,30,21
18037,"female","20-30",16,"PH","Yes",20,30,25
18038,"female","20-30",16,"PH","No",20,30,23
18039,"female","20-30",16,"PH","Don't Know",20,30,27
18040,"female","20-30",16,"PH","Yes",20,30,25
18041,"female","20-30",16,"PH","Yes",20,30,20
18042,"female","20-30",16,"PH","Don't Know",20,30,25
18043,"female","20-30",16,"PH","Yes",20,30,28
18044,"female","20-30",16,"PH","Don't Know",20,30,25
18045,"female","20-30",16,"PH","Don't Know",20,30,27
18046,"female","20-30",16,"PH","Yes",20,30,27
18047,"female","20-30",16,"PH","Yes",20,30,30
18048,"female","20-30",16,"PH","No",20,30,29
18049,"female","20-30",16,"PH","Yes",20,30,30
18050,"female","20-30",16,"PH","No",20,30,23
18051,"female","20-30",16,"PH","No",20,30,25
18052,"female","20-30",16,"PH","Don't Know",20,30,24
18053,"female","20-30",16,"PH","No",20,30,21
18054,"female","20-30",16,"PH","Don't Know",20,30,30
18055,"female","20-30",16,"PH","Don't Know",20,30,26
18056,"female","20-30",16,"PH","No",20,30,23
18057,"female","20-30",16,"PH","No",20,30,26
18058,"female","20-30",16,"PH","Yes",20,30,20
18059,"female","20-30",16,"PH","Don't Know",20,30,22
18060,"female","20-30",16,"PH","No",20,30,30
18061,"female","20-30",16,"PH","Don't Know",20,30,29
18062,"female","20-30",16,"PH","Don't Know",20,30,25
18063,"female","20-30",16,"PH","Yes",20,30,28
18064,"female","20-30",16,"PH","No",20,30,26
18065,"female","20-30",16,"PH","No",20,30,23
18066,"female","20-30",16,"PH","Don't Know",20,30,22
18067,"female","20-30",16,"PH","Yes",20,30,30
18068,"female","20-30",16,"PH","No",20,30,25
18069,"female","20-30",16,"PH","Yes",20,30,25
18070,"female","20-30",16,"PH","Don't Know",20,30,22
18071,"female","20-30",16,"PH","Don't Know",20,30,21
18072,"female","20-30",16,"PH","No",20,30,20
18073,"female","20-30",16,"PH","Don't Know",20,30,25
18074,"female","20-30",16,"PH","No",20,30,22
18075,"male","31-40",16,"PH","Yes",31,40,35
18076,"male","31-40",16,"PH","Yes",31,40,39
18077,"male","31-40",16,"PH","Yes",31,40,35
18078,"male","31-40",16,"PH","Yes",31,40,33
18079,"male","31-40",16,"PH","Don't Know",31,40,35
18080,"male","31-40",16,"PH","Don't Know",31,40,33
18081,"male","31-40",16,"PH","Don't Know",31,40,34
18082,"male","31-40",16,"PH","Yes",31,40,38
18083,"male","31-40",16,"PH","Yes",31,40,38
18084,"male","31-40",16,"PH","Don't Know",31,40,36
18085,"male","31-40",16,"PH","Yes",31,40,31
18086,"male","31-40",16,"PH","Yes",31,40,36
18087,"male","31-40",16,"PH","Don't Know",31,40,40
18088,"male","31-40",16,"PH","Don't Know",31,40,40
18089,"male","31-40",16,"PH","Yes",31,40,40
18090,"male","31-40",16,"PH","Don't Know",31,40,38
18091,"male","31-40",16,"PH","Don't Know",31,40,37
18092,"male","31-40",16,"PH","Don't Know",31,40,35
18093,"male","31-40",16,"PH","Don't Know",31,40,34
18094,"male","31-40",16,"PH","Don't Know",31,40,34
18095,"male","31-40",16,"PH","Yes",31,40,33
18096,"male","31-40",16,"PH","No",31,40,37
18097,"male","31-40",16,"PH","Yes",31,40,40
18098,"male","31-40",16,"PH","Yes",31,40,32
18099,"male","31-40",16,"PH","Yes",31,40,40
18100,"male","31-40",16,"PH","Yes",31,40,36
18101,"male","31-40",16,"PH","Yes",31,40,37
18102,"male","31-40",16,"PH","Don't Know",31,40,37
18103,"male","31-40",16,"PH","No",31,40,36
18104,"male","31-40",16,"PH","Don't Know",31,40,34
18105,"male","31-40",16,"PH","Yes",31,40,36
18106,"male","31-40",16,"PH","No",31,40,35
18107,"male","31-40",16,"PH","No",31,40,32
18108,"male","31-40",16,"PH","Don't Know",31,40,32
18109,"male","31-40",16,"PH","Don't Know",31,40,37
18110,"male","31-40",16,"PH","Yes",31,40,39
18111,"male","31-40",16,"PH","Don't Know",31,40,33
18112,"male","31-40",16,"PH","No",31,40,38
18113,"male","31-40",16,"PH","Yes",31,40,35
18114,"male","31-40",16,"PH","Yes",31,40,36
18115,"male","31-40",16,"PH","Yes",31,40,37
18116,"male","31-40",16,"PH","Yes",31,40,37
18117,"male","31-40",16,"PH","Yes",31,40,31
18118,"male","31-40",16,"PH","No",31,40,40
18119,"male","31-40",16,"PH","Yes",31,40,40
18120,"male","31-40",16,"PH","No",31,40,35
18121,"male","31-40",16,"PH","Yes",31,40,36
18122,"male","31-40",16,"PH","Yes",31,40,38
18123,"male","31-40",16,"PH","No",31,40,37
18124,"male","31-40",16,"PH","Don't Know",31,40,32
18125,"male","31-40",16,"PH","Yes",31,40,33
18126,"male","31-40",16,"PH","Don't Know",31,40,35
18127,"male","31-40",16,"PH","Don't Know",31,40,34
18128,"male","31-40",16,"PH","Don't Know",31,40,39
18129,"male","31-40",16,"PH","Yes",31,40,35
18130,"male","31-40",16,"PH","No",31,40,38
18131,"male","31-40",16,"PH","Yes",31,40,34
18132,"male","31-40",16,"PH","No",31,40,33
18133,"male","31-40",16,"PH","Don't Know",31,40,35
18134,"male","31-40",16,"PH","No",31,40,31
18135,"male","31-40",16,"PH","Yes",31,40,37
18136,"male","31-40",16,"PH","Don't Know",31,40,39
18137,"male","31-40",16,"PH","No",31,40,33
18138,"male","31-40",16,"PH","Yes",31,40,32
18139,"male","31-40",16,"PH","Yes",31,40,40
18140,"male","31-40",16,"PH","Yes",31,40,39
18141,"male","31-40",16,"PH","Don't Know",31,40,31
18142,"male","31-40",16,"PH","Yes",31,40,37
18143,"male","31-40",16,"PH","Yes",31,40,34
18144,"male","31-40",16,"PH","Don't Know",31,40,40
18145,"male","31-40",16,"PH","Don't Know",31,40,36
18146,"male","31-40",16,"PH","Don't Know",31,40,31
18147,"male","31-40",16,"PH","Yes",31,40,34
18148,"male","31-40",16,"PH","Yes",31,40,34
18149,"male","31-40",16,"PH","Yes",31,40,37
18150,"male","31-40",16,"PH","Yes",31,40,31
18151,"male","31-40",16,"PH","Don't Know",31,40,36
18152,"male","31-40",16,"PH","Yes",31,40,31
18153,"male","31-40",16,"PH","Yes",31,40,34
18154,"male","31-40",16,"PH","Yes",31,40,31
18155,"male","31-40",16,"PH","Yes",31,40,32
18156,"male","31-40",16,"PH","Don't Know",31,40,36
18157,"male","31-40",16,"PH","Yes",31,40,39
18158,"male","31-40",16,"PH","Yes",31,40,36
18159,"male","31-40",16,"PH","Yes",31,40,36
18160,"male","31-40",16,"PH","Yes",31,40,33
18161,"male","31-40",16,"PH","No",31,40,31
18162,"male","31-40",16,"PH","Yes",31,40,32
18163,"male","31-40",16,"PH","Yes",31,40,39
18164,"male","31-40",16,"PH","Yes",31,40,33
18165,"male","31-40",16,"PH","Don't Know",31,40,37
18166,"male","31-40",16,"PH","Yes",31,40,36
18167,"male","31-40",16,"PH","No",31,40,36
18168,"male","31-40",16,"PH","Yes",31,40,36
18169,"male","31-40",16,"PH","Don't Know",31,40,32
18170,"male","31-40",16,"PH","Yes",31,40,39
18171,"male","31-40",16,"PH","Yes",31,40,39
18172,"male","31-40",16,"PH","Yes",31,40,33
18173,"male","31-40",16,"PH","Yes",31,40,34
18174,"male","31-40",16,"PH","Yes",31,40,36
18175,"male","31-40",16,"PH","Don't Know",31,40,31
18176,"male","31-40",16,"PH","Yes",31,40,35
18177,"male","31-40",16,"PH","No",31,40,37
18178,"male","31-40",16,"PH","Don't Know",31,40,38
18179,"male","31-40",16,"PH","Yes",31,40,39
18180,"male","31-40",16,"PH","Yes",31,40,31
18181,"male","31-40",16,"PH","No",31,40,37
18182,"male","31-40",16,"PH","Don't Know",31,40,38
18183,"male","31-40",16,"PH","Yes",31,40,37
18184,"male","31-40",16,"PH","No",31,40,39
18185,"male","31-40",16,"PH","No",31,40,35
18186,"male","31-40",16,"PH","Yes",31,40,32
18187,"male","31-40",16,"PH","Yes",31,40,34
18188,"male","31-40",16,"PH","Don't Know",31,40,36
18189,"male","31-40",16,"PH","Yes",31,40,38
18190,"male","31-40",16,"PH","Yes",31,40,32
18191,"male","31-40",16,"PH","Don't Know",31,40,39
18192,"male","31-40",16,"PH","Yes",31,40,40
18193,"male","31-40",16,"PH","No",31,40,38
18194,"male","31-40",16,"PH","Yes",31,40,37
18195,"male","31-40",16,"PH","No",31,40,36
18196,"male","31-40",16,"PH","Yes",31,40,31
18197,"male","31-40",16,"PH","Yes",31,40,31
18198,"male","31-40",16,"PH","No",31,40,40
18199,"male","31-40",16,"PH","Yes",31,40,37
18200,"male","31-40",16,"PH","Yes",31,40,32
18201,"male","31-40",16,"PH","Yes",31,40,35
18202,"male","31-40",16,"PH","Don't Know",31,40,33
18203,"male","31-40",16,"PH","Yes",31,40,36
18204,"male","31-40",16,"PH","Yes",31,40,33
18205,"male","31-40",16,"PH","Yes",31,40,32
18206,"male","31-40",16,"PH","Don't Know",31,40,40
18207,"male","31-40",16,"PH","Don't Know",31,40,39
18208,"male","31-40",16,"PH","No",31,40,38
18209,"male","31-40",16,"PH","Yes",31,40,35
18210,"male","31-40",16,"PH","No",31,40,39
18211,"male","31-40",16,"PH","Don't Know",31,40,34
18212,"male","31-40",16,"PH","Yes",31,40,37
18213,"male","31-40",16,"PH","Yes",31,40,33
18214,"male","31-40",16,"PH","Yes",31,40,31
18215,"male","31-40",16,"PH","Don't Know",31,40,31
18216,"male","31-40",16,"PH","Yes",31,40,32
18217,"male","31-40",16,"PH","Yes",31,40,38
18218,"male","31-40",16,"PH","Yes",31,40,36
18219,"male","31-40",16,"PH","Yes",31,40,39
18220,"male","31-40",16,"PH","Yes",31,40,33
18221,"male","31-40",16,"PH","Yes",31,40,32
18222,"male","31-40",16,"PH","Don't Know",31,40,36
18223,"male","31-40",16,"PH","Yes",31,40,39
18224,"male","31-40",16,"PH","No",31,40,34
18225,"male","31-40",16,"PH","No",31,40,31
18226,"male","31-40",16,"PH","Yes",31,40,33
18227,"male","31-40",16,"PH","No",31,40,39
18228,"male","31-40",16,"PH","Don't Know",31,40,32
18229,"male","31-40",16,"PH","Don't Know",31,40,31
18230,"male","31-40",16,"PH","Yes",31,40,32
18231,"male","31-40",16,"PH","Yes",31,40,36
18232,"male","31-40",16,"PH","Don't Know",31,40,38
18233,"male","31-40",16,"PH","Don't Know",31,40,39
18234,"male","31-40",16,"PH","Yes",31,40,40
18235,"male","31-40",16,"PH","Yes",31,40,39
18236,"male","31-40",16,"PH","Yes",31,40,38
18237,"male","31-40",16,"PH","Yes",31,40,31
18238,"male","31-40",16,"PH","No",31,40,34
18239,"male","31-40",16,"PH","Yes",31,40,36
18240,"male","31-40",16,"PH","No",31,40,38
18241,"male","31-40",16,"PH","Yes",31,40,36
18242,"male","31-40",16,"PH","No",31,40,40
18243,"male","31-40",16,"PH","No",31,40,37
18244,"female","31-40",16,"PH","No",31,40,40
18245,"female","31-40",16,"PH","Yes",31,40,34
18246,"female","31-40",16,"PH","Don't Know",31,40,40
18247,"female","31-40",16,"PH","Yes",31,40,31
18248,"female","31-40",16,"PH","No",31,40,36
18249,"female","31-40",16,"PH","No",31,40,34
18250,"female","31-40",16,"PH","No",31,40,31
18251,"female","31-40",16,"PH","Yes",31,40,31
18252,"female","31-40",16,"PH","Yes",31,40,36
18253,"female","31-40",16,"PH","Don't Know",31,40,32
18254,"female","31-40",16,"PH","Don't Know",31,40,36
18255,"female","31-40",16,"PH","No",31,40,37
18256,"female","31-40",16,"PH","Yes",31,40,33
18257,"female","31-40",16,"PH","No",31,40,32
18258,"female","31-40",16,"PH","Yes",31,40,36
18259,"female","31-40",16,"PH","Don't Know",31,40,37
18260,"female","31-40",16,"PH","Yes",31,40,39
18261,"female","31-40",16,"PH","Don't Know",31,40,38
18262,"female","31-40",16,"PH","Don't Know",31,40,31
18263,"female","31-40",16,"PH","Don't Know",31,40,37
18264,"female","31-40",16,"PH","Yes",31,40,32
18265,"female","31-40",16,"PH","No",31,40,40
18266,"female","31-40",16,"PH","Yes",31,40,34
18267,"female","31-40",16,"PH","Yes",31,40,38
18268,"female","31-40",16,"PH","Yes",31,40,36
18269,"female","31-40",16,"PH","Yes",31,40,34
18270,"female","31-40",16,"PH","No",31,40,33
18271,"female","31-40",16,"PH","Yes",31,40,35
18272,"female","31-40",16,"PH","Yes",31,40,35
18273,"female","31-40",16,"PH","Yes",31,40,31
18274,"female","31-40",16,"PH","Don't Know",31,40,31
18275,"female","31-40",16,"PH","Yes",31,40,34
18276,"female","31-40",16,"PH","Yes",31,40,32
18277,"female","31-40",16,"PH","Don't Know",31,40,36
18278,"female","31-40",16,"PH","No",31,40,40
18279,"female","31-40",16,"PH","No",31,40,38
18280,"female","31-40",16,"PH","Don't Know",31,40,34
18281,"female","31-40",16,"PH","Yes",31,40,35
18282,"female","31-40",16,"PH","Yes",31,40,40
18283,"female","31-40",16,"PH","Don't Know",31,40,31
18284,"female","31-40",16,"PH","Don't Know",31,40,38
18285,"female","31-40",16,"PH","Don't Know",31,40,40
18286,"female","31-40",16,"PH","Yes",31,40,40
18287,"female","31-40",16,"PH","Don't Know",31,40,31
18288,"female","31-40",16,"PH","Don't Know",31,40,31
18289,"female","31-40",16,"PH","No",31,40,39
18290,"female","31-40",16,"PH","Yes",31,40,39
18291,"female","31-40",16,"PH","Don't Know",31,40,35
18292,"female","31-40",16,"PH","Yes",31,40,33
18293,"female","31-40",16,"PH","Don't Know",31,40,40
18294,"female","31-40",16,"PH","Yes",31,40,37
18295,"female","31-40",16,"PH","Don't Know",31,40,33
18296,"female","31-40",16,"PH","No",31,40,38
18297,"female","31-40",16,"PH","Yes",31,40,38
18298,"female","31-40",16,"PH","Don't Know",31,40,40
18299,"female","31-40",16,"PH","Don't Know",31,40,38
18300,"female","31-40",16,"PH","No",31,40,37
18301,"female","31-40",16,"PH","Don't Know",31,40,34
18302,"female","31-40",16,"PH","Yes",31,40,40
18303,"female","31-40",16,"PH","Yes",31,40,34
18304,"female","31-40",16,"PH","Don't Know",31,40,35
18305,"female","31-40",16,"PH","No",31,40,31
18306,"female","31-40",16,"PH","Yes",31,40,33
18307,"female","31-40",16,"PH","No",31,40,36
18308,"female","31-40",16,"PH","Don't Know",31,40,40
18309,"female","31-40",16,"PH","Yes",31,40,34
18310,"female","31-40",16,"PH","Yes",31,40,37
18311,"female","31-40",16,"PH","No",31,40,31
18312,"female","31-40",16,"PH","Don't Know",31,40,37
18313,"female","31-40",16,"PH","No",31,40,35
18314,"female","31-40",16,"PH","Don't Know",31,40,32
18315,"female","31-40",16,"PH","Yes",31,40,35
18316,"female","31-40",16,"PH","Yes",31,40,35
18317,"female","31-40",16,"PH","Yes",31,40,31
18318,"female","31-40",16,"PH","Don't Know",31,40,38
18319,"female","31-40",16,"PH","Don't Know",31,40,33
18320,"female","31-40",16,"PH","Don't Know",31,40,34
18321,"female","31-40",16,"PH","No",31,40,32
18322,"female","31-40",16,"PH","No",31,40,32
18323,"female","31-40",16,"PH","Yes",31,40,36
18324,"female","31-40",16,"PH","Yes",31,40,40
18325,"female","31-40",16,"PH","Yes",31,40,38
18326,"female","31-40",16,"PH","Don't Know",31,40,34
18327,"female","31-40",16,"PH","No",31,40,39
18328,"female","31-40",16,"PH","No",31,40,33
18329,"female","31-40",16,"PH","Don't Know",31,40,35
18330,"female","31-40",16,"PH","No",31,40,40
18331,"female","31-40",16,"PH","No",31,40,31
18332,"female","31-40",16,"PH","Don't Know",31,40,37
18333,"female","31-40",16,"PH","No",31,40,37
18334,"female","31-40",16,"PH","Yes",31,40,33
18335,"female","31-40",16,"PH","Yes",31,40,35
18336,"female","31-40",16,"PH","Don't Know",31,40,38
18337,"female","31-40",16,"PH","Yes",31,40,33
18338,"female","31-40",16,"PH","Yes",31,40,39
18339,"female","31-40",16,"PH","No",31,40,37
18340,"female","31-40",16,"PH","No",31,40,36
18341,"female","31-40",16,"PH","No",31,40,35
18342,"female","31-40",16,"PH","No",31,40,38
18343,"female","31-40",16,"PH","No",31,40,33
18344,"female","31-40",16,"PH","No",31,40,37
18345,"female","31-40",16,"PH","No",31,40,31
18346,"female","31-40",16,"PH","Don't Know",31,40,35
18347,"female","31-40",16,"PH","No",31,40,31
18348,"female","31-40",16,"PH","Don't Know",31,40,37
18349,"female","31-40",16,"PH","No",31,40,35
18350,"female","31-40",16,"PH","No",31,40,39
18351,"female","31-40",16,"PH","No",31,40,37
18352,"female","31-40",16,"PH","Don't Know",31,40,34
18353,"female","31-40",16,"PH","No",31,40,33
18354,"female","31-40",16,"PH","Don't Know",31,40,33
18355,"female","31-40",16,"PH","No",31,40,36
18356,"female","31-40",16,"PH","Don't Know",31,40,35
18357,"female","31-40",16,"PH","No",31,40,39
18358,"female","31-40",16,"PH","Don't Know",31,40,40
18359,"female","31-40",16,"PH","Don't Know",31,40,33
18360,"female","31-40",16,"PH","Yes",31,40,34
18361,"female","31-40",16,"PH","Yes",31,40,34
18362,"female","31-40",16,"PH","No",31,40,38
18363,"female","31-40",16,"PH","Don't Know",31,40,35
18364,"female","31-40",16,"PH","No",31,40,40
18365,"female","31-40",16,"PH","Don't Know",31,40,34
18366,"female","31-40",16,"PH","Yes",31,40,35
18367,"female","31-40",16,"PH","Don't Know",31,40,34
18368,"female","31-40",16,"PH","No",31,40,39
18369,"female","31-40",16,"PH","No",31,40,32
18370,"female","31-40",16,"PH","Don't Know",31,40,31
18371,"female","31-40",16,"PH","No",31,40,34
18372,"female","31-40",16,"PH","Yes",31,40,32
18373,"female","31-40",16,"PH","Yes",31,40,32
18374,"female","31-40",16,"PH","Vaccinated",31,40,39
18375,"female","31-40",16,"PH","Don't Know",31,40,36
18376,"female","31-40",16,"PH","Yes",31,40,39
18377,"female","31-40",16,"PH","No",31,40,36
18378,"female","31-40",16,"PH","No",31,40,40
18379,"female","31-40",16,"PH","Don't Know",31,40,38
18380,"female","31-40",16,"PH","Don't Know",31,40,32
18381,"female","31-40",16,"PH","Yes",31,40,32
18382,"female","31-40",16,"PH","Yes",31,40,34
18383,"female","31-40",16,"PH","No",31,40,38
18384,"female","31-40",16,"PH","No",31,40,33
18385,"female","31-40",16,"PH","Don't Know",31,40,37
18386,"female","31-40",16,"PH","Don't Know",31,40,39
18387,"female","31-40",16,"PH","Don't Know",31,40,35
18388,"female","31-40",16,"PH","Don't Know",31,40,32
18389,"female","31-40",16,"PH","Yes",31,40,40
18390,"female","31-40",16,"PH","Don't Know",31,40,31
18391,"female","31-40",16,"PH","Don't Know",31,40,37
18392,"female","31-40",16,"PH","Yes",31,40,33
18393,"female","31-40",16,"PH","Yes",31,40,34
18394,"female","31-40",16,"PH","Don't Know",31,40,34
18395,"female","31-40",16,"PH","Don't Know",31,40,39
18396,"female","31-40",16,"PH","Yes",31,40,39
18397,"female","31-40",16,"PH","No",31,40,40
18398,"female","31-40",16,"PH","No",31,40,36
18399,"female","31-40",16,"PH","No",31,40,32
18400,"female","31-40",16,"PH","Don't Know",31,40,34
18401,"female","31-40",16,"PH","Yes",31,40,37
18402,"female","31-40",16,"PH","Don't Know",31,40,32
18403,"female","31-40",16,"PH","Don't Know",31,40,37
18404,"female","31-40",16,"PH","Don't Know",31,40,37
18405,"female","31-40",16,"PH","Don't Know",31,40,39
18406,"female","31-40",16,"PH","Don't Know",31,40,37
18407,"female","31-40",16,"PH","Don't Know",31,40,39
18408,"female","31-40",16,"PH","No",31,40,36
18409,"female","31-40",16,"PH","Yes",31,40,40
18410,"female","31-40",16,"PH","Don't Know",31,40,38
18411,"female","31-40",16,"PH","No",31,40,36
18412,"female","31-40",16,"PH","Don't Know",31,40,35
18413,"female","31-40",16,"PH","Yes",31,40,32
18414,"female","31-40",16,"PH","No",31,40,34
18415,"female","31-40",16,"PH","Yes",31,40,37
18416,"female","31-40",16,"PH","Don't Know",31,40,40
18417,"female","31-40",16,"PH","Don't Know",31,40,38
18418,"female","31-40",16,"PH","Don't Know",31,40,36
18419,"female","31-40",16,"PH","Yes",31,40,32
18420,"female","31-40",16,"PH","No",31,40,35
18421,"female","31-40",16,"PH","No",31,40,31
18422,"female","31-40",16,"PH","No",31,40,33
18423,"female","31-40",16,"PH","Don't Know",31,40,33
18424,"female","31-40",16,"PH","Yes",31,40,38
18425,"female","31-40",16,"PH","Don't Know",31,40,35
18426,"female","31-40",16,"PH","Don't Know",31,40,37
18427,"female","31-40",16,"PH","Yes",31,40,34
18428,"female","31-40",16,"PH","Yes",31,40,35
18429,"female","31-40",16,"PH","Don't Know",31,40,37
18430,"female","31-40",16,"PH","Yes",31,40,32
18431,"female","31-40",16,"PH","Yes",31,40,33
18432,"female","31-40",16,"PH","Don't Know",31,40,36
18433,"female","31-40",16,"PH","No",31,40,34
18434,"female","31-40",16,"PH","Yes",31,40,39
18435,"female","31-40",16,"PH","Yes",31,40,33
18436,"female","31-40",16,"PH","Don't Know",31,40,32
18437,"female","31-40",16,"PH","No",31,40,33
18438,"female","31-40",16,"PH","Don't Know",31,40,32
18439,"female","31-40",16,"PH","Don't Know",31,40,40
18440,"female","31-40",16,"PH","Don't Know",31,40,36
18441,"female","31-40",16,"PH","No",31,40,31
18442,"female","31-40",16,"PH","Yes",31,40,40
18443,"female","31-40",16,"PH","Don't Know",31,40,35
18444,"female","31-40",16,"PH","Don't Know",31,40,35
18445,"female","31-40",16,"PH","Don't Know",31,40,38
18446,"female","31-40",16,"PH","Yes",31,40,34
18447,"female","31-40",16,"PH","Don't Know",31,40,40
18448,"female","31-40",16,"PH","No",31,40,34
18449,"female","31-40",16,"PH","No",31,40,34
18450,"female","31-40",16,"PH","No",31,40,39
18451,"female","31-40",16,"PH","Don't Know",31,40,40
18452,"female","31-40",16,"PH","Don't Know",31,40,36
18453,"female","31-40",16,"PH","Don't Know",31,40,34
18454,"female","31-40",16,"PH","Don't Know",31,40,40
18455,"female","31-40",16,"PH","No",31,40,32
18456,"female","31-40",16,"PH","Don't Know",31,40,37
18457,"male","41-50",16,"PH","No",41,50,49
18458,"male","41-50",16,"PH","Yes",41,50,46
18459,"male","41-50",16,"PH","Yes",41,50,45
18460,"male","41-50",16,"PH","Yes",41,50,41
18461,"male","41-50",16,"PH","Don't Know",41,50,41
18462,"male","41-50",16,"PH","No",41,50,42
18463,"male","41-50",16,"PH","Yes",41,50,46
18464,"male","41-50",16,"PH","Yes",41,50,44
18465,"male","41-50",16,"PH","Yes",41,50,46
18466,"male","41-50",16,"PH","Yes",41,50,45
18467,"male","41-50",16,"PH","Yes",41,50,43
18468,"male","41-50",16,"PH","Yes",41,50,43
18469,"male","41-50",16,"PH","No",41,50,48
18470,"male","41-50",16,"PH","Yes",41,50,50
18471,"male","41-50",16,"PH","Yes",41,50,43
18472,"male","41-50",16,"PH","Yes",41,50,42
18473,"male","41-50",16,"PH","Yes",41,50,49
18474,"male","41-50",16,"PH","No",41,50,46
18475,"male","41-50",16,"PH","Yes",41,50,42
18476,"male","41-50",16,"PH","Don't Know",41,50,48
18477,"male","41-50",16,"PH","Don't Know",41,50,49
18478,"male","41-50",16,"PH","Yes",41,50,49
18479,"male","41-50",16,"PH","Yes",41,50,41
18480,"male","41-50",16,"PH","Yes",41,50,44
18481,"male","41-50",16,"PH","No",41,50,46
18482,"male","41-50",16,"PH","Yes",41,50,47
18483,"male","41-50",16,"PH","No",41,50,46
18484,"male","41-50",16,"PH","Yes",41,50,41
18485,"male","41-50",16,"PH","Yes",41,50,42
18486,"male","41-50",16,"PH","Yes",41,50,41
18487,"male","41-50",16,"PH","Yes",41,50,47
18488,"male","41-50",16,"PH","Don't Know",41,50,47
18489,"male","41-50",16,"PH","Yes",41,50,42
18490,"male","41-50",16,"PH","Don't Know",41,50,50
18491,"male","41-50",16,"PH","Yes",41,50,45
18492,"male","41-50",16,"PH","Yes",41,50,44
18493,"male","41-50",16,"PH","Yes",41,50,43
18494,"male","41-50",16,"PH","Yes",41,50,42
18495,"male","41-50",16,"PH","No",41,50,44
18496,"male","41-50",16,"PH","Yes",41,50,44
18497,"male","41-50",16,"PH","Don't Know",41,50,44
18498,"male","41-50",16,"PH","Yes",41,50,43
18499,"male","41-50",16,"PH","Yes",41,50,45
18500,"male","41-50",16,"PH","Yes",41,50,50
18501,"male","41-50",16,"PH","Yes",41,50,42
18502,"male","41-50",16,"PH","Don't Know",41,50,46
18503,"male","41-50",16,"PH","Yes",41,50,41
18504,"male","41-50",16,"PH","Yes",41,50,50
18505,"male","41-50",16,"PH","Don't Know",41,50,44
18506,"male","41-50",16,"PH","Yes",41,50,46
18507,"male","41-50",16,"PH","No",41,50,48
18508,"male","41-50",16,"PH","Don't Know",41,50,42
18509,"male","41-50",16,"PH","Yes",41,50,45
18510,"male","41-50",16,"PH","Don't Know",41,50,48
18511,"male","41-50",16,"PH","Yes",41,50,44
18512,"male","41-50",16,"PH","Don't Know",41,50,50
18513,"male","41-50",16,"PH","Yes",41,50,44
18514,"male","41-50",16,"PH","Don't Know",41,50,43
18515,"male","41-50",16,"PH","Yes",41,50,48
18516,"male","41-50",16,"PH","No",41,50,44
18517,"male","41-50",16,"PH","Yes",41,50,43
18518,"male","41-50",16,"PH","Yes",41,50,41
18519,"male","41-50",16,"PH","Don't Know",41,50,47
18520,"male","41-50",16,"PH","Yes",41,50,44
18521,"male","41-50",16,"PH","Yes",41,50,48
18522,"male","41-50",16,"PH","Don't Know",41,50,46
18523,"male","41-50",16,"PH","Yes",41,50,44
18524,"male","41-50",16,"PH","Yes",41,50,45
18525,"male","41-50",16,"PH","Yes",41,50,41
18526,"male","41-50",16,"PH","Yes",41,50,46
18527,"male","41-50",16,"PH","Don't Know",41,50,50
18528,"male","41-50",16,"PH","Yes",41,50,46
18529,"male","41-50",16,"PH","Yes",41,50,45
18530,"male","41-50",16,"PH","No",41,50,41
18531,"male","41-50",16,"PH","Yes",41,50,43
18532,"male","41-50",16,"PH","Yes",41,50,44
18533,"male","41-50",16,"PH","Yes",41,50,43
18534,"male","41-50",16,"PH","Don't Know",41,50,49
18535,"male","41-50",16,"PH","Yes",41,50,47
18536,"male","41-50",16,"PH","Yes",41,50,50
18537,"male","41-50",16,"PH","No",41,50,49
18538,"male","41-50",16,"PH","Yes",41,50,48
18539,"male","41-50",16,"PH","Yes",41,50,45
18540,"male","41-50",16,"PH","Yes",41,50,46
18541,"male","41-50",16,"PH","No",41,50,44
18542,"male","41-50",16,"PH","Yes",41,50,50
18543,"male","41-50",16,"PH","Yes",41,50,49
18544,"male","41-50",16,"PH","No",41,50,42
18545,"male","41-50",16,"PH","Yes",41,50,42
18546,"male","41-50",16,"PH","No",41,50,42
18547,"male","41-50",16,"PH","Yes",41,50,47
18548,"male","41-50",16,"PH","Yes",41,50,42
18549,"male","41-50",16,"PH","No",41,50,45
18550,"male","41-50",16,"PH","Don't Know",41,50,47
18551,"male","41-50",16,"PH","Don't Know",41,50,43
18552,"male","41-50",16,"PH","No",41,50,42
18553,"male","41-50",16,"PH","Yes",41,50,46
18554,"male","41-50",16,"PH","Don't Know",41,50,46
18555,"male","41-50",16,"PH","Don't Know",41,50,46
18556,"male","41-50",16,"PH","Yes",41,50,50
