id,gender,age_grp,wave,country,lower,upper,age,norm_raw,vaccine_norm
590,male,31-40,19,PH,31,40,36,59.44930808,59
591,male,31-40,19,PH,31,40,40,41.34427908,41
592,male,31-40,19,PH,31,40,36,47.47020133,47
593,male,31-40,19,PH,31,40,31,75.18208652,75
594,male,31-40,19,PH,31,40,31,62.29764419,62
595,male,31-40,19,PH,31,40,36,68.37268577,68
596,male,31-40,19,PH,31,40,32,58.75937449,59
597,male,31-40,19,PH,31,40,36,50.97682492,51
598,male,31-40,19,PH,31,40,35,25.92396936,26
599,male,31-40,19,PH,31,40,32,84.64139167,85
600,male,31-40,19,PH,31,40,33,67.84367368,68
601,male,31-40,19,PH,31,40,38,46.62725117,47
602,male,31-40,19,PH,31,40,40,46.36081449,46
603,male,31-40,19,PH,31,40,34,68.45522039,68
604,male,31-40,19,PH,31,40,33,55.90086568,56
605,male,31-40,19,PH,31,40,37,63.81536548,64
606,male,31-40,19,PH,31,40,40,68.5716063,69
607,male,31-40,19,PH,31,40,34,70.25803362,70
608,male,31-40,19,PH,31,40,38,14.42805974,14
609,male,31-40,19,PH,31,40,37,33.82848873,34
610,male,31-40,19,PH,31,40,31,75.16401402,75
611,male,31-40,19,PH,31,40,31,77.83033018,78
612,male,31-40,19,PH,31,40,38,46.40832908,46
613,male,31-40,19,PH,31,40,37,57.64311235,58
614,male,31-40,19,PH,31,40,38,39.55006102,40
615,male,31-40,19,PH,31,40,36,62.34863375,62
616,male,31-40,19,PH,31,40,40,58.04775188,58
617,male,31-40,19,PH,31,40,37,49.39988845,49
618,male,31-40,19,PH,31,40,38,41.62408259,42
619,male,31-40,19,PH,31,40,40,46.36002652,46
620,male,31-40,19,PH,31,40,39,68.0350984,68
621,male,31-40,19,PH,31,40,37,65.6381589,66
622,male,31-40,19,PH,31,40,40,59.94541933,60
623,male,31-40,19,PH,31,40,37,47.43210528,47
624,male,31-40,19,PH,31,40,33,56.57075352,57
625,male,31-40,19,PH,31,40,37,49.66605769,50
626,male,31-40,19,PH,31,40,40,56.33997991,56
627,male,31-40,19,PH,31,40,35,63.40253283,63
628,male,31-40,19,PH,31,40,36,37.86166346,38
629,male,31-40,19,PH,31,40,37,61.88690603,62
630,male,31-40,19,PH,31,40,40,53.76288449,54
631,male,31-40,19,PH,31,40,40,65.50344736,66
632,male,31-40,19,PH,31,40,31,57.23084891,57
633,male,31-40,19,PH,31,40,40,63.71572652,64
634,male,31-40,19,PH,31,40,31,40.69640034,41
635,male,31-40,19,PH,31,40,40,47.37443021,47
636,male,31-40,19,PH,31,40,39,65.63520268,66
637,male,31-40,19,PH,31,40,40,43.72636535,44
638,male,31-40,19,PH,31,40,37,66.94098747,67
639,male,31-40,19,PH,31,40,39,58.09424927,58
640,male,31-40,19,PH,31,40,36,52.67946182,53
641,male,31-40,19,PH,31,40,38,49.50244747,50
642,male,31-40,19,PH,31,40,33,49.25777212,49
643,male,31-40,19,PH,31,40,40,55.48968277,55
644,male,31-40,19,PH,31,40,36,70.86646248,71
645,male,31-40,19,PH,31,40,34,76.40729957,76
646,female,41-50,19,PH,41,50,48,34.11499515,34
647,female,41-50,19,PH,41,50,49,15.58960158,16
648,female,41-50,19,PH,41,50,45,57.79854629,58
649,female,41-50,19,PH,41,50,50,60.17932192,60
650,female,41-50,19,PH,41,50,44,38.72168839,39
651,female,41-50,19,PH,41,50,48,71.06730673,71
652,female,41-50,19,PH,41,50,42,36.12036096,36
653,female,41-50,19,PH,41,50,50,47.73307592,48
654,female,41-50,19,PH,41,50,50,58.29748601,58
655,female,41-50,19,PH,41,50,41,29.35966914,29
656,female,41-50,19,PH,41,50,45,53.72511027,54
657,female,41-50,19,PH,41,50,43,76.49226252,76
658,female,41-50,19,PH,41,50,48,85.24305021,85
659,female,41-50,19,PH,41,50,45,65.7112696,66
660,female,41-50,19,PH,41,50,46,54.94504592,55
661,female,41-50,19,PH,41,50,43,62.06625443,62
662,female,41-50,19,PH,41,50,50,37.40759004,37
663,female,41-50,19,PH,41,50,48,37.84567402,38
664,female,41-50,19,PH,41,50,46,61.74779677,62
665,female,41-50,19,PH,41,50,45,50.0380604,50
666,female,41-50,19,PH,41,50,41,58.61467184,59
667,female,41-50,19,PH,41,50,45,63.82159939,64
668,female,41-50,19,PH,41,50,47,43.68732961,44
669,female,41-50,19,PH,41,50,48,58.49599421,58
670,female,41-50,19,PH,41,50,42,71.86864505,72
671,female,41-50,19,PH,41,50,44,36.82509343,37
672,female,41-50,19,PH,41,50,49,49.53905601,50
673,female,41-50,19,PH,41,50,49,43.65714913,44
674,female,41-50,19,PH,41,50,48,71.14632379,71
675,female,41-50,19,PH,41,50,50,25.61456295,26
676,female,41-50,19,PH,41,50,50,102.8120365,100
677,female,41-50,19,PH,41,50,42,58.65093924,59
678,female,41-50,19,PH,41,50,46,38.29362676,38
679,female,41-50,19,PH,41,50,41,44.13859978,44
680,female,41-50,19,PH,41,50,47,87.74006589,88
681,female,41-50,19,PH,41,50,48,63.52066876,64
682,female,41-50,19,PH,41,50,45,69.95440072,70
683,female,41-50,19,PH,41,50,48,68.90412893,69
684,female,41-50,19,PH,41,50,46,58.1779507,58
685,female,41-50,19,PH,41,50,43,41.69222395,42
686,female,41-50,19,PH,41,50,50,43.74819427,44
687,female,41-50,19,PH,41,50,45,48.77737976,49
688,female,41-50,19,PH,41,50,44,58.62365714,59
689,female,41-50,19,PH,41,50,44,64.92703981,65
690,female,41-50,19,PH,41,50,41,55.91488143,56
691,female,41-50,19,PH,41,50,50,45.28309779,45
692,female,41-50,19,PH,41,50,46,53.63681481,54
693,female,41-50,19,PH,41,50,42,22.29181656,22
694,female,41-50,19,PH,41,50,50,68.57973859,69
695,female,41-50,19,PH,41,50,42,70.45455346,70
696,female,41-50,19,PH,41,50,48,48.7916172,49
697,female,41-50,19,PH,41,50,47,64.74057251,65
698,female,41-50,19,PH,41,50,46,74.5017437,75
699,female,41-50,19,PH,41,50,41,51.67418203,52
700,female,41-50,19,PH,41,50,50,42.79872305,43
701,female,41-50,19,PH,41,50,47,65.23209772,65
702,female,41-50,19,PH,41,50,43,40.44517584,40
703,female,41-50,19,PH,41,50,50,26.14519304,26
704,female,41-50,19,PH,41,50,49,40.9726484,41
705,female,41-50,19,PH,41,50,47,47.13628558,47
706,female,41-50,19,PH,41,50,45,69.38318542,69
707,female,41-50,19,PH,41,50,48,47.53854018,48
708,female,41-50,19,PH,41,50,49,52.37880286,52
709,female,41-50,19,PH,41,50,47,38.75089685,39
710,female,41-50,19,PH,41,50,41,44.49816939,44
711,female,41-50,19,PH,41,50,49,53.84355549,54
712,female,41-50,19,PH,41,50,47,76.26507031,76
713,female,41-50,19,PH,41,50,41,31.35835861,31
714,female,41-50,19,PH,41,50,44,58.84159804,59
715,female,41-50,19,PH,41,50,47,59.37644206,59
716,female,41-50,19,PH,41,50,42,55.3941197,55
717,female,41-50,19,PH,41,50,50,48.52064175,49
718,female,41-50,19,PH,41,50,42,66.63646571,67
719,female,41-50,19,PH,41,50,48,60.28862067,60
720,female,41-50,19,PH,41,50,47,62.13782761,62
721,female,41-50,19,PH,41,50,47,26.21719366,26
722,female,41-50,19,PH,41,50,43,54.60238745,55
723,female,41-50,19,PH,41,50,41,44.26975894,44
724,female,41-50,19,PH,41,50,47,26.31770856,26
725,female,41-50,19,PH,41,50,43,75.53249366,76
726,female,41-50,19,PH,41,50,42,66.6378787,67
727,female,41-50,19,PH,41,50,47,69.57401655,70
728,female,41-50,19,PH,41,50,46,53.03061691,53
729,male,41-50,19,PH,41,50,41,67.85254234,68
730,male,41-50,19,PH,41,50,45,56.90560835,57
731,male,41-50,19,PH,41,50,45,41.23223314,41
732,male,41-50,19,PH,41,50,49,53.01191675,53
733,male,41-50,19,PH,41,50,50,43.59843716,44
734,male,41-50,19,PH,41,50,49,51.37714307,51
735,male,41-50,19,PH,41,50,50,32.55659545,33
736,male,41-50,19,PH,41,50,42,82.417111,82
737,male,41-50,19,PH,41,50,44,43.82397915,44
738,male,41-50,19,PH,41,50,48,57.33569027,57
739,male,41-50,19,PH,41,50,45,51.63286794,52
740,male,41-50,19,PH,41,50,41,60.03025239,60
741,male,41-50,19,PH,41,50,45,44.90365156,45
742,male,41-50,19,PH,41,50,44,56.61560955,57
743,male,41-50,19,PH,41,50,45,58.78789068,59
744,male,41-50,19,PH,41,50,43,49.5381487,50
745,male,41-50,19,PH,41,50,43,30.75649417,31
746,male,41-50,19,PH,41,50,41,34.46405371,34
747,male,41-50,19,PH,41,50,45,54.22749804,54
748,male,41-50,19,PH,41,50,48,61.00246821,61
749,male,41-50,19,PH,41,50,48,49.49408972,49
750,male,41-50,19,PH,41,50,50,27.43564541,27
751,male,41-50,19,PH,41,50,48,32.98845568,33
752,male,41-50,19,PH,41,50,44,45.98390511,46
753,male,41-50,19,PH,41,50,41,66.489317,66
754,male,41-50,19,PH,41,50,49,27.57338034,28
755,male,41-50,19,PH,41,50,42,47.74405243,48
756,male,41-50,19,PH,41,50,49,45.29868463,45
757,male,41-50,19,PH,41,50,50,61.79794233,62
758,male,41-50,19,PH,41,50,44,31.75190077,32
759,male,41-50,19,PH,41,50,44,53.50816217,54
760,male,41-50,19,PH,41,50,46,34.82205404,35
761,male,41-50,19,PH,41,50,47,62.05832248,62
762,male,41-50,19,PH,41,50,50,46.14546605,46
763,male,41-50,19,PH,41,50,44,79.73842933,80
764,male,41-50,19,PH,41,50,45,39.70113819,40
765,male,41-50,19,PH,41,50,41,62.32585576,62
766,male,41-50,19,PH,41,50,42,71.22812851,71
767,male,41-50,19,PH,41,50,45,53.16184353,53
768,male,41-50,19,PH,41,50,42,67.35621298,67
769,male,41-50,19,PH,41,50,43,76.27961033,76
770,male,41-50,19,PH,41,50,46,56.68210324,57
771,male,41-50,19,PH,41,50,47,59.30389458,59
772,male,41-50,19,PH,41,50,48,62.44103211,62
773,male,41-50,19,PH,41,50,49,78.60530413,79
774,male,41-50,19,PH,41,50,41,60.61759225,61
775,male,41-50,19,PH,41,50,50,72.22795432,72
776,male,41-50,19,PH,41,50,49,52.36746325,52
777,male,41-50,19,PH,41,50,47,75.01011338,75
778,male,41-50,19,PH,41,50,49,102.8473304,100
779,male,41-50,19,PH,41,50,45,51.45318677,51
780,male,41-50,19,PH,41,50,45,47.58780325,48
781,male,41-50,19,PH,41,50,44,28.3684133,28
782,male,41-50,19,PH,41,50,45,39.52063646,40
783,male,41-50,19,PH,41,50,42,60.82077753,61
784,male,41-50,19,PH,41,50,43,50.17547251,50
785,male,41-50,19,PH,41,50,41,76.07412141,76
786,male,41-50,19,PH,41,50,47,42.66946853,43
787,male,41-50,19,PH,41,50,41,74.84731793,75
788,male,41-50,19,PH,41,50,41,55.46236828,55
789,male,41-50,19,PH,41,50,46,55.29585214,55
790,male,41-50,19,PH,41,50,42,57.57972153,58
791,male,41-50,19,PH,41,50,41,40.19269234,40
792,male,41-50,19,PH,41,50,46,33.25423094,33
793,male,41-50,19,PH,41,50,44,48.36246371,48
794,male,41-50,19,PH,41,50,50,75.56580901,76
795,male,41-50,19,PH,41,50,45,64.57549221,65
796,male,41-50,19,PH,41,50,42,42.76461685,43
797,male,41-50,19,PH,41,50,50,25.32349055,25
798,male,41-50,19,PH,41,50,47,26.87414663,27
799,male,41-50,19,PH,41,50,49,57.42214902,57
800,male,41-50,19,PH,41,50,50,42.92117475,43
801,male,41-50,19,PH,41,50,41,68.99575283,69
802,male,41-50,19,PH,41,50,42,30.61144268,31
803,male,41-50,19,PH,41,50,41,54.95601565,55
804,male,41-50,19,PH,41,50,43,50.70203765,51
805,male,41-50,19,PH,41,50,48,7.050443196,7
806,male,41-50,19,PH,41,50,44,39.00112399,39
807,male,41-50,19,PH,41,50,49,59.39279467,59
808,male,41-50,19,PH,41,50,45,50.24950228,50
809,male,41-50,19,PH,41,50,49,61.32468344,61
810,male,41-50,19,PH,41,50,44,71.11802035,71
811,male,41-50,19,PH,41,50,48,48.17216162,48
812,male,41-50,19,PH,41,50,50,34.53720106,35
813,male,41-50,19,PH,41,50,46,28.82784163,29
814,male,41-50,19,PH,41,50,46,68.61402897,69
815,male,41-50,19,PH,41,50,46,60.57270603,61
816,male,41-50,19,PH,41,50,42,78.65402541,79
817,male,41-50,19,PH,41,50,43,87.17352099,87
818,male,41-50,19,PH,41,50,50,33.50933116,34
819,male,41-50,19,PH,41,50,49,57.05871979,57
820,male,41-50,19,PH,41,50,44,49.7423137,50
821,male,41-50,19,PH,41,50,43,49.6207396,50
822,male,41-50,19,PH,41,50,48,38.04344091,38
823,male,41-50,19,PH,41,50,44,65.58457677,66
824,male,41-50,19,PH,41,50,49,86.12967643,86
825,male,41-50,19,PH,41,50,41,9.789378929,10
826,male,41-50,19,PH,41,50,42,36.45231426,36
827,male,41-50,19,PH,41,50,48,59.69225091,60
828,female,51-60,19,PH,51,60,57,53.25527681,53
829,female,51-60,19,PH,51,60,57,82.47682172,82
830,female,51-60,19,PH,51,60,59,36.7331607,37
831,female,51-60,19,PH,51,60,51,67.43151929,67
832,female,51-60,19,PH,51,60,56,24.00659735,24
833,female,51-60,19,PH,51,60,53,40.7618355,41
834,female,51-60,19,PH,51,60,55,40.69577255,41
835,female,51-60,19,PH,51,60,60,55.42634314,55
836,female,51-60,19,PH,51,60,51,72.94744457,73
837,female,51-60,19,PH,51,60,55,63.54953475,64
838,female,51-60,19,PH,51,60,53,47.53285692,48
839,female,51-60,19,PH,51,60,57,51.48989628,51
840,female,51-60,19,PH,51,60,53,110.939238,100
841,female,51-60,19,PH,51,60,52,56.47294726,56
842,female,51-60,19,PH,51,60,57,107.9166587,100
843,female,51-60,19,PH,51,60,60,77.88656673,78
844,female,51-60,19,PH,51,60,52,39.02402391,39
845,female,51-60,19,PH,51,60,55,88.71929718,89
846,female,51-60,19,PH,51,60,54,30.6688947,31
847,female,51-60,19,PH,51,60,54,79.70014405,80
848,female,51-60,19,PH,51,60,58,71.83278705,72
849,female,51-60,19,PH,51,60,59,50.27721746,50
850,female,51-60,19,PH,51,60,60,48.4965048,48
851,female,51-60,19,PH,51,60,55,91.94952034,92
852,female,51-60,19,PH,51,60,54,95.63060099,96
853,female,51-60,19,PH,51,60,57,49.271342,49
854,female,51-60,19,PH,51,60,60,100.4622859,100
855,female,51-60,19,PH,51,60,58,57.28273003,57
856,female,51-60,19,PH,51,60,56,65.00043913,65
857,female,51-60,19,PH,51,60,54,98.27395421,98
858,female,51-60,19,PH,51,60,57,72.37906573,72
859,female,51-60,19,PH,51,60,57,33.32736415,33
860,female,51-60,19,PH,51,60,60,70.59179893,71
861,female,51-60,19,PH,51,60,58,53.12155964,53
862,female,51-60,19,PH,51,60,58,32.72147793,33
863,female,51-60,19,PH,51,60,52,80.65501689,81
864,female,51-60,19,PH,51,60,58,61.49111668,61
865,female,51-60,19,PH,51,60,52,41.30099014,41
866,female,51-60,19,PH,51,60,54,31.52492039,32
867,female,51-60,19,PH,51,60,53,111.4384224,100
868,female,51-60,19,PH,51,60,54,3.595473057,4
869,female,51-60,19,PH,51,60,59,111.4300592,100
870,female,51-60,19,PH,51,60,51,57.31943721,57
871,female,51-60,19,PH,51,60,53,87.72873617,88
872,female,51-60,19,PH,51,60,51,73.30356173,73
873,female,51-60,19,PH,51,60,51,50.9786576,51
874,female,51-60,19,PH,51,60,57,91.22099126,91
875,female,51-60,19,PH,51,60,59,86.33127984,86
876,female,51-60,19,PH,51,60,58,86.46548478,86
877,female,51-60,19,PH,51,60,57,49.63659709,50
878,female,51-60,19,PH,51,60,59,46.53983698,47
879,female,51-60,19,PH,51,60,52,69.50381022,70
880,female,51-60,19,PH,51,60,51,37.73257327,38
881,male,51-60,19,PH,51,60,55,74.03978846,74
882,male,51-60,19,PH,51,60,59,77.65383792,78
883,male,51-60,19,PH,51,60,53,54.95414762,55
884,male,51-60,19,PH,51,60,59,59.62960824,60
885,male,51-60,19,PH,51,60,59,94.36718779,94
886,male,51-60,19,PH,51,60,52,62.11205982,62
887,male,51-60,19,PH,51,60,51,43.00216906,43
888,male,51-60,19,PH,51,60,54,87.14475761,87
889,male,51-60,19,PH,51,60,60,91.10635189,91
890,male,51-60,19,PH,51,60,55,85.08618815,85
891,male,51-60,19,PH,51,60,55,79.34858426,79
892,male,51-60,19,PH,51,60,58,68.78019396,69
893,male,51-60,19,PH,51,60,57,24.07569544,24
894,male,51-60,19,PH,51,60,59,70.17154687,70
895,male,51-60,19,PH,51,60,60,83.79565026,84
896,male,51-60,19,PH,51,60,56,57.06025276,57
897,male,51-60,19,PH,51,60,54,73.29429643,73
898,male,51-60,19,PH,51,60,58,68.39213311,68
899,male,51-60,19,PH,51,60,58,61.37145755,61
900,male,51-60,19,PH,51,60,53,66.30445545,66
901,male,51-60,19,PH,51,60,58,40.63029284,41
902,male,51-60,19,PH,51,60,54,33.0956789,33
903,male,51-60,19,PH,51,60,60,72.90348839,73
904,male,51-60,19,PH,51,60,54,56.96353022,57
905,male,51-60,19,PH,51,60,60,61.03655811,61
906,male,51-60,19,PH,51,60,58,81.56716193,82
907,male,51-60,19,PH,51,60,52,95.10735889,95
908,male,51-60,19,PH,51,60,58,40.68836423,41
909,male,51-60,19,PH,51,60,53,57.90696016,58
910,male,51-60,19,PH,51,60,57,34.41061035,34
911,male,51-60,19,PH,51,60,53,44.27574615,44
912,male,51-60,19,PH,51,60,59,69.3289217,69
913,male,51-60,19,PH,51,60,60,54.71915473,55
914,male,51-60,19,PH,51,60,53,42.54136824,43
915,male,51-60,19,PH,51,60,53,70.28804279,70
916,male,51-60,19,PH,51,60,53,58.95159098,59
917,male,51-60,19,PH,51,60,55,41.23179836,41
918,male,51-60,19,PH,51,60,52,72.44231024,72
919,male,51-60,19,PH,51,60,54,-4.603300003,-5
920,male,51-60,19,PH,51,60,55,59.39828063,59
921,male,51-60,19,PH,51,60,53,46.64122159,47
922,male,51-60,19,PH,51,60,60,55.98498342,56
923,male,51-60,19,PH,51,60,60,83.89109364,84
924,male,51-60,19,PH,51,60,51,54.46589901,54
925,male,51-60,19,PH,51,60,60,63.35379359,63
926,male,51-60,19,PH,51,60,59,63.73285341,64
927,male,51-60,19,PH,51,60,54,45.34305108,45
928,male,51-60,19,PH,51,60,51,57.62613254,58
929,male,51-60,19,PH,51,60,53,45.05470703,45
930,male,51-60,19,PH,51,60,60,46.31348001,46
931,male,51-60,19,PH,51,60,52,90.90101997,91
932,male,51-60,19,PH,51,60,51,56.23466837,56
933,male,51-60,19,PH,51,60,55,45.44861392,45
934,male,51-60,19,PH,51,60,51,85.91797024,86
935,male,51-60,19,PH,51,60,58,75.24879684,75
936,male,51-60,19,PH,51,60,55,70.88047765,71
937,male,51-60,19,PH,51,60,55,66.369533,66
938,male,51-60,19,PH,51,60,51,74.3937257,74
939,male,51-60,19,PH,51,60,51,18.40006705,18
940,male,51-60,19,PH,51,60,58,46.81742399,47
941,male,51-60,19,PH,51,60,59,56.49585007,56
942,male,51-60,19,PH,51,60,57,67.06530093,67
943,male,51-60,19,PH,51,60,59,51.75125089,52
944,male,51-60,19,PH,51,60,59,52.65128691,53
945,male,51-60,19,PH,51,60,52,86.90187342,87
946,male,51-60,19,PH,51,60,55,82.66398759,83
947,male,51-60,19,PH,51,60,53,41.84217457,42
948,male,51-60,19,PH,51,60,52,83.14160107,83
949,male,51-60,19,PH,51,60,53,85.72386722,86
950,male,51-60,19,PH,51,60,53,54.95239928,55
951,male,51-60,19,PH,51,60,60,53.10484624,53
952,male,51-60,19,PH,51,60,54,73.24882961,73
953,male,51-60,19,PH,51,60,59,98.27207687,98
954,male,51-60,19,PH,51,60,51,63.21093713,63
955,male,51-60,19,PH,51,60,52,61.69068683,62
956,male,51-60,19,PH,51,60,57,73.6618943,74
957,male,51-60,19,PH,51,60,58,65.69354946,66
958,male,51-60,19,PH,51,60,52,29.06885481,29
959,male,51-60,19,PH,51,60,52,60.30164276,60
960,male,51-60,19,PH,51,60,59,70.78275101,71
961,male,51-60,19,PH,51,60,58,51.86719856,52
